cell_name,protein,protein_name,primekg_index,cell_id,ncbi_id
A375,6587,HMGB1,4063,0,3146
A375,6588,ZNF705A,58185,0,440077
A375,6589,HNRNPC,520,0,3183
A375,6591,BBS2,410,0,583
A375,6594,MTX1,333,0,4580
A375,6603,IL13RA2,840,0,3598
A375,6604,AFF4,9761,0,27125
A375,6606,EGLN2,12780,0,112398
A375,6611,HLA-DRA,3774,0,3122
A375,6615,FAM131B,4780,0,9715
A375,6616,TCTN3,11051,0,26123
A375,6621,MLN,10449,0,4295
A375,6626,SMCP,1484,0,4184
A375,6627,YARS2,9306,0,51067
A375,6629,HNRNPH3,6471,0,3189
A375,6632,KCNG4,58673,0,93107
A375,6633,EXOSC2,121,0,23404
A375,6635,PARK7,2984,0,11315
A375,6637,CD74,4694,0,972
A375,6638,ZNF235,4754,0,9310
A375,6641,F2RL3,34250,0,9002
A375,6642,NDUFA9,4991,0,4704
A375,6644,ARHGAP10,35018,0,79658
A375,6650,CAPRIN1,2841,0,4076
A375,6651,PPIL6,57314,0,285755
A375,6654,CFD,9094,0,1675
A375,6656,SESN2,6609,0,83667
A375,6659,TOP1MT,2648,0,116447
A375,6662,EMD,2286,0,2010
A375,6666,U2AF2,4750,0,11338
A375,6668,NIFK,8607,0,84365
A375,6671,FSTL1,9208,0,11167
A375,6672,SRPK1,44,0,6732
A375,6676,TRAK1,6690,0,22906
A375,6681,MBTD1,8101,0,54799
A375,6682,TMEM116,60373,0,89894
A375,6685,PENK,10215,0,5179
A375,6688,GOSR2,1185,0,9570
A375,6689,CMTM6,4513,0,54918
A375,6694,PYGB,8374,0,5834
A375,6695,GEN1,34205,0,348654
A375,6697,JAZF1,9171,0,221895
A375,6699,GGCX,5362,0,2677
A375,6701,SPCS2,3842,0,9789
A375,6702,TOR4A,57863,0,54863
A375,6703,A2M,1048,0,2
A375,6704,PRPF4,3235,0,9128
A375,6705,COX7A2L,7121,0,9167
A375,6706,HLA-DQB1,8277,0,3119
A375,6707,NUTM2A,35281,0,728118
A375,6713,KCNC4,1613,0,3749
A375,6715,S100A7,2934,0,6278
A375,6717,PHKG1,10686,0,5260
A375,6719,CCNA2,251,0,890
A375,6724,GPKOW,4233,0,27238
A375,6725,PDGFB,3840,0,5155
A375,6726,PRKAB1,5849,0,5564
A375,6727,MGST3,1324,0,4259
A375,6729,BOD1,9458,0,91272
A375,6731,CXCL14,11267,0,9547
A375,6732,DMD,3212,0,1756
A375,6736,RPL7A,932,0,6130
A375,6737,NOSTRIN,56921,0,115677
A375,6739,CSPG4,6703,0,1464
A375,6740,CSF3,8733,0,1440
A375,6741,CRNKL1,5902,0,51340
A375,6742,PHKA2,7074,0,5256
A375,6747,ROM1,8844,0,6094
A375,6751,LONP2,8039,0,83752
A375,6752,PKMYT1,2681,0,9088
A375,6753,CLPX,7472,0,10845
A375,6756,NCF4,7899,0,4689
A375,6761,LARP4,4644,0,113251
A375,6763,NDUFC1,13972,0,4717
A375,6764,NCKIPSD,8828,0,51517
A375,6765,LSM4,5795,0,25804
A375,6767,FZD7,5404,0,8324
A375,6769,ITM2B,3289,0,9445
A375,6770,EPC1,10168,0,80314
A375,6773,COPS4,5527,0,51138
A375,6779,AIMP2,367,0,7965
A375,6781,CDH9,11043,0,1007
A375,6785,APPL1,3802,0,26060
A375,6786,SLC16A7,11639,0,9194
A375,6788,NDUFA12,7475,0,55967
A375,6789,MTIF3,3397,0,219402
A375,6792,KLHL12,4612,0,59349
A375,6793,NFYA,690,0,4800
A375,6796,G3BP1,6724,0,10146
A375,6797,RPL4,1512,0,6124
A375,6801,GLIPR1,12465,0,11010
A375,6802,ATP2B3,6442,0,492
A375,6805,LILRA1,13915,0,11024
A375,6806,RPS12,6884,0,6206
A375,6807,COQ2,2132,0,27235
A375,6808,SNAP29,2853,0,9342
A375,6809,LAMA1,33847,0,284217
A375,6811,FBXL5,9193,0,26234
A375,6812,PRPF3,64,0,9129
A375,6816,CDCA3,5681,0,83461
A375,6818,GPX3,2863,0,2878
A375,6819,PSMB6,3396,0,5694
A375,6821,NCKAP1L,7725,0,3071
A375,6822,AMBN,1889,0,258
A375,6825,TXN2,6570,0,25828
A375,6828,MID1,8190,0,4281
A375,6830,SLIT1,960,0,6585
A375,6833,PRMT6,1385,0,55170
A375,6834,RBM42,6767,0,79171
A375,6837,ACTA2,1987,0,59
A375,6840,EIF1AX,9759,0,1964
A375,6841,CACNB2,8486,0,783
A375,6844,RNASE3,10258,0,6037
A375,6847,TNFSF13,10705,0,8741
A375,6849,FRRS1,58177,0,391059
A375,6856,UTS2R,13614,0,2837
A375,6859,NAPG,8542,0,8774
A375,6861,STH,13326,0,246744
A375,6862,XCR1,4888,0,2829
A375,6863,CORO1B,180,0,57175
A375,6864,SCG2,6991,0,7857
A375,6865,METTL3,11196,0,56339
A375,6868,CDC20,836,0,991
A375,6870,RANBP6,7035,0,26953
A375,6877,GNS,4623,0,2799
A375,6879,RRAGD,13226,0,58528
A375,6883,SRSF12,5493,0,135295
A375,6888,UHRF1,376,0,29128
A375,6889,KIFC3,821,0,3801
A375,6893,BIRC3,1236,0,330
A375,6895,EIF4H,8348,0,7458
A375,6899,PBDC1,13380,0,51260
A375,6900,CBY1,8780,0,25776
A375,6904,MAX,207,0,4149
A375,6909,MOS,1528,0,4342
A375,6911,RPS6,2547,0,6194
A375,6915,RPTOR,3441,0,57521
A375,6920,ARHGAP17,10090,0,55114
A375,6922,TBXAS1,34060,0,6916
A375,6923,UQCRHL,61342,0,440567
A375,6924,CWC27,9978,0,10283
A375,6925,GFM1,13372,0,85476
A375,6926,IL7,10290,0,3574
A375,6932,HBA1,5056,0,3039
A375,6934,DNASE1,22062,0,1773
A375,6936,NDUFB1,811,0,4707
A375,6943,CRAT,6495,0,1384
A375,6944,ORAI1,13640,0,84876
A375,6946,ITPKA,6114,0,3706
A375,6948,GINS2,6746,0,51659
A375,6953,SMAD9,1537,0,4093
A375,6954,FOSL2,507,0,2355
A375,6957,MYH2,5379,0,4620
A375,6958,GALR2,12856,0,8811
A375,6960,WIPF3,58664,0,644150
A375,6964,TOM1L2,11476,0,146691
A375,6970,PSMD5,3953,0,5711
A375,6972,PCNA,139,0,5111
A375,6975,EXOSC1,6689,0,51013
A375,6977,FKBP5,1836,0,2289
A375,6978,ACHE,8038,0,43
A375,6979,MYH9,209,0,4627
A375,6985,FGF20,33909,0,26281
A375,6987,MIB1,4749,0,57534
A375,6993,CXCR3,7136,0,2833
A375,6999,INO80,4563,0,54617
A375,7003,UPF3A,6553,0,65110
A375,7004,CREB3L3,10863,0,84699
A375,7009,PEX1,10371,0,5189
A375,7010,HNRNPA1,352,0,3178
A375,7015,LYRM4,12759,0,57128
A375,7016,WNK1,7317,0,65125
A375,7017,CANX,2223,0,821
A375,7020,IGFBP1,2318,0,3484
A375,7021,DNAJA3,9848,0,9093
A375,7022,PLEKHA3,11927,0,65977
A375,7025,UBXN2A,57144,0,165324
A375,7038,RIOK1,10838,0,83732
A375,7039,SLC16A13,13215,0,201232
A375,7041,SMC6,5746,0,79677
A375,7042,GBP4,56918,0,115361
A375,7046,TUBG1,1305,0,7283
A375,7050,BAK1,3516,0,578
A375,7051,POLR2I,5239,0,5438
A375,7053,RBM24,4029,0,221662
A375,7056,KCNB1,6348,0,3745
A375,7058,KCNB2,7705,0,9312
A375,7060,DTX2,1202,0,113878
A375,7068,ABCB1,4152,0,5243
A375,7073,VPS37B,4898,0,79720
A375,7076,HLA-C,3564,0,3107
A375,7078,CHCHD7,61307,0,79145
A375,7081,CCL7,7353,0,6354
A375,7082,CHD8,4350,0,57680
A375,7086,APOBEC3B,6630,0,9582
A375,7088,EXOSC8,4390,0,11340
A375,7093,NPFF,13100,0,8620
A375,7098,MYBPC1,8543,0,4604
A375,7101,SEMA3A,13937,0,10371
A375,7103,HEXB,7201,0,3074
A375,7104,PSMB7,2657,0,5695
A375,7105,SSB,3805,0,6741
A375,7106,EDEM1,1190,0,9695
A375,7109,CDC42,1237,0,998
A375,7110,UBA52,1532,0,7311
A375,7113,RAB13,9692,0,5872
A375,7115,PTGIS,11080,0,5740
A375,7116,MYH14,6399,0,79784
A375,7119,UBB,438,0,7314
A375,7120,HNRNPH2,768,0,3188
A375,7121,TOMM20,2219,0,9804
A375,7123,HERC2,1777,0,8924
A375,7129,COX4I2,35357,0,84701
A375,7130,EXOSC10,1486,0,5394
A375,7133,DSE,11061,0,29940
A375,7134,AMBP,1214,0,259
A375,7137,PSMD11,3444,0,5717
A375,7138,PIK3R5,34410,0,23533
A375,7146,LILRA6,60356,0,79168
A375,7147,KIR2DL3,6230,0,3804
A375,7150,MDH2,9724,0,4191
A375,7151,MRPL48,5312,0,51642
A375,7153,ABCD4,7669,0,5826
A375,7159,FMNL1,4669,0,752
A375,7164,SUPT5H,1736,0,6829
A375,7165,ARNTL,4883,0,406
A375,7168,DNAJC15,11386,0,29103
A375,7176,GRIN1,8464,0,2902
A375,7179,AHSA1,9378,0,10598
A375,7183,ITSN2,1673,0,50618
A375,7185,ACTR2,649,0,10097
A375,7190,BCL2L2,536,0,599
A375,7192,SDHD,11193,0,6392
A375,7197,POLR2G,2333,0,5436
A375,7202,FAM20A,10602,0,54757
A375,7208,ARHGAP12,13749,0,94134
A375,7221,SPRED1,462,0,161742
A375,7227,RHPN1,10145,0,114822
A375,7233,AGXT2,57959,0,64902
A375,7238,DDOST,85,0,1650
A375,7243,NDOR1,1989,0,27158
A375,7244,NVL,5139,0,4931
A375,7246,EIF4E,2488,0,1977
A375,7247,APOA2,2540,0,336
A375,7248,CENPF,2783,0,1063
A375,7250,NHP2,3056,0,55651
A375,7257,AMELX,34956,0,265
A375,7258,ATP8A1,8538,0,10396
A375,7259,KLRD1,13713,0,3824
A375,7260,COX6B1,6743,0,1340
A375,7263,NTN1,13036,0,9423
A375,7265,RPS18,7352,0,6222
A375,7271,CHCHD10,13302,0,400916
A375,7272,PDIA3,887,0,2923
A375,7274,ERN1,1516,0,2081
A375,7275,UTP14C,2336,0,9724
A375,7277,DEAF1,10674,0,10522
A375,7279,TPI1,7621,0,7167
A375,7281,GRHPR,8224,0,9380
A375,7283,MYL3,8211,0,4634
A375,7285,ZC3HAV1,6396,0,56829
A375,7286,SHCBP1,10604,0,79801
A375,7289,CCL3,2243,0,6348
A375,7299,CFL1,958,0,1072
A375,7300,P4HA1,7099,0,5033
A375,7302,PSME2,8586,0,5721
A375,7309,COX6C,9818,0,1345
A375,7312,ABCG8,13976,0,64241
A375,7314,NNMT,9074,0,4837
A375,7326,ACTN3,3570,0,89
A375,7327,TGIF2,58378,0,60436
A375,7329,SMC5,117,0,23137
A375,7331,EGLN3,9657,0,112399
A375,7332,PDHB,2936,0,5162
A375,7335,UTP23,7928,0,84294
A375,7337,EEFSEC,7556,0,60678
A375,7340,N4BP2L2,6310,0,10443
A375,7343,PTMA,4751,0,5757
A375,7344,VEGFC,13346,0,7424
A375,7346,CMC4,60758,0,100272147
A375,7349,PTPRG,7602,0,5793
A375,7350,SCYL1,5294,0,57410
A375,7359,LAT,4917,0,27040
A375,7362,EXO1,9488,0,9156
A375,7366,RPLP0,3714,0,6175
A375,7368,CORO1A,4382,0,11151
A375,7371,UBE2T,10329,0,29089
A375,7374,GLI3,2228,0,2737
A375,7375,SMARCD2,1343,0,6603
A375,7384,PROK2,13498,0,60675
A375,7389,EIF4A2,1333,0,1974
A375,7394,UBE2Z,2917,0,65264
A375,7395,WNT16,4005,0,51384
A375,7396,IL6,1567,0,3569
A375,7398,DPF2,3307,0,5977
A375,7400,KSR2,9194,0,283455
A375,7404,EIF2S2,1315,0,8894
A375,7406,PLIN1,10277,0,5346
A375,7408,NPNT,58443,0,255743
A375,7415,GTF3A,9561,0,2971
A375,7423,HIPK3,11524,0,10114
A375,7429,GPR68,34957,0,8111
A375,7434,ASAH1,3106,0,427
A375,7439,APOBEC3F,57175,0,200316
A375,7440,CACNG2,10821,0,10369
A375,7444,CWC22,9440,0,57703
A375,7446,TLN2,9292,0,83660
A375,7448,STRN4,5278,0,29888
A375,7449,NAGS,22097,0,162417
A375,7456,POLRMT,7964,0,5442
A375,7458,GNA14,11670,0,9630
A375,7466,ACKR3,4154,0,57007
A375,7467,APOBEC3D,11377,0,140564
A375,7468,TCF19,7563,0,6941
A375,7471,CDNF,59266,0,441549
A375,7486,GGT5,10735,0,2687
A375,7489,RPL27,1518,0,6155
A375,7490,DENND1A,12130,0,57706
A375,7495,SERBP1,5821,0,26135
A375,7500,GAP43,4026,0,2596
A375,7501,GTF2E1,3716,0,2960
A375,7503,HDAC5,5454,0,10014
A375,7504,REPS1,9450,0,85021
A375,7506,CHORDC1,11558,0,26973
A375,7508,COX8A,10341,0,1351
A375,7510,MXRA8,10742,0,54587
A375,7511,OPTN,2128,0,10133
A375,7512,ODAM,11334,0,54959
A375,7514,OPN4,35013,0,94233
A375,7515,DFFB,4843,0,1677
A375,7516,UBA7,9493,0,7318
A375,7532,EIF5A2,8181,0,56648
A375,7534,TAGLN2,4863,0,8407
A375,7535,DVL2,191,0,1856
A375,7536,GRPEL1,1220,0,80273
A375,7539,TMEM67,4187,0,91147
A375,7540,IST1,688,0,9798
A375,7541,ALDH1L2,34259,0,160428
A375,7542,RAP2A,430,0,5911
A375,7544,TROAP,4250,0,10024
A375,7548,PLK1,264,0,5347
A375,7553,GSR,10998,0,2936
A375,7559,APOE,3879,0,348
A375,7561,PSMG2,6139,0,56984
A375,7562,IPO11,8109,0,51194
A375,7563,CDR2L,5192,0,30850
A375,7566,B2M,2347,0,567
A375,7570,MED1,2718,0,5469
A375,7576,WASF1,1006,0,8936
A375,7583,HDAC4,2248,0,9759
A375,7585,NMI,334,0,9111
A375,7586,UBTF,5653,0,7343
A375,7589,COX7A2,4649,0,1347
A375,7592,GTF2H2,10819,0,2966
A375,7603,MCL1,400,0,4170
A375,7608,TRAF3IP3,5587,0,80342
A375,7610,RHOC,555,0,389
A375,7612,CLDN5,4038,0,7122
A375,7615,CWF19L2,1336,0,143884
A375,7616,MYO15A,22022,0,51168
A375,7617,EIF3B,266,0,8662
A375,7619,OTUD7A,57726,0,161725
A375,7622,TXNRD2,10485,0,10587
A375,7623,SVIL,545,0,6840
A375,7630,CD3D,7340,0,915
A375,7635,SFPQ,2415,0,6421
A375,7636,CHERP,4547,0,10523
A375,7637,APOL1,13338,0,8542
A375,7642,GPC3,5670,0,2719
A375,7644,TFCP2,2443,0,7024
A375,7647,MYH10,787,0,4628
A375,7648,VEGFB,6651,0,7423
A375,7651,MRPL36,56733,0,64979
A375,7655,GSTK1,34086,0,373156
A375,7664,HTR2A,3417,0,3356
A375,7665,TUBB2A,5942,0,7280
A375,7669,AMOTL2,779,0,51421
A375,7673,GBP1,4002,0,2633
A375,7679,MLIP,59237,0,90523
A375,7681,KCNH1,6193,0,3756
A375,7682,MINK1,7631,0,50488
A375,7684,ATP12A,3492,0,479
A375,7686,BBS5,5966,0,129880
A375,7687,GGT7,9317,0,2686
A375,7693,SLC25A12,10120,0,8604
A375,7695,TESK1,8552,0,7016
A375,7696,ORC6,775,0,23594
A375,7698,TALDO1,4173,0,6888
A375,7703,RBFOX2,3579,0,23543
A375,7710,NDUFS4,7640,0,4724
A375,7711,MYCL,3659,0,4610
A375,7713,MRPS16,7727,0,51021
A375,7714,EPHX1,4369,0,2052
A375,7720,AGAP1,10661,0,116987
A375,7722,MGST2,4958,0,4258
A375,7726,STIP1,2688,0,10963
A375,7729,NOP9,12749,0,161424
A375,7736,NCOA2,5930,0,10499
A375,7738,SNRPB2,738,0,6629
A375,7741,EXOSC9,3792,0,5393
A375,7742,KIF14,4902,0,9928
A375,7747,RPS16,3225,0,6217
A375,7748,MRPL39,1851,0,54148
A375,7749,RAPGEF6,33793,0,51735
A375,7754,SRGAP2,5115,0,23380
A375,7755,BRK1,2532,0,55845
A375,7756,CCNB2,5918,0,9133
A375,7764,CXCR4,6088,0,7852
A375,7765,CIITA,1239,0,4261
A375,7766,DENR,2126,0,8562
A375,7769,CCP110,7468,0,9738
A375,7771,PRDX6,7543,0,9588
A375,7774,SMG7,3918,0,9887
A375,7777,WNT8A,10510,0,7478
A375,7778,BAG5,2296,0,9529
A375,7780,PTGES,7732,0,9536
A375,7782,NDUFB3,2701,0,4709
A375,7785,SLC2A13,12166,0,114134
A375,7790,TFPT,2085,0,29844
A375,7792,RPL12,1490,0,6136
A375,7799,BBIP1,11863,0,92482
A375,7801,RPGR,5744,0,6103
A375,7802,CKAP2L,34003,0,150468
A375,7806,SYT2,10542,0,127833
A375,7810,GCA,8051,0,25801
A375,7811,HRC,4581,0,3270
A375,7812,CCL25,4798,0,6370
A375,7816,GEMIN5,4603,0,25929
A375,7817,BCAT1,3390,0,586
A375,7818,PHKB,9497,0,5257
A375,7819,GNL3,7576,0,26354
A375,7823,LDB3,5806,0,11155
A375,7825,PNOC,21999,0,5368
A375,7827,HSPA1B,918,0,3304
A375,7829,MEF2C,3928,0,4208
A375,7830,NDUFB10,5630,0,4716
A375,7831,BNIP2,2045,0,663
A375,7834,PSMD12,3542,0,5718
A375,7836,MCM4,5574,0,4173
A375,7837,ACTA1,387,0,58
A375,7846,SECISBP2,9542,0,79048
A375,7850,ASPM,11337,0,259266
A375,7853,SUPT6H,4330,0,6830
A375,7858,ZC3H13,6839,0,23091
A375,7860,CEP57,6484,0,9702
A375,7861,RANBP3,6326,0,8498
A375,7863,DNAJA2,7030,0,10294
A375,7866,MYO6,2188,0,4646
A375,7867,GBA,1721,0,2629
A375,7868,CPNE1,4476,0,8904
A375,7870,TCAP,2773,0,8557
A375,7871,RAD21,1314,0,5885
A375,7874,RGPD3,58561,0,653489
A375,7875,NDUFAF7,4614,0,55471
A375,7881,FBXW5,4159,0,54461
A375,7885,TMSB4X,2044,0,7114
A375,7886,SDC4,8717,0,6385
A375,7887,DCP1A,12405,0,55802
A375,7888,SRSF10,2601,0,10772
A375,7893,BBS9,7787,0,27241
A375,7894,EID1,1231,0,23741
A375,7898,G6PD,7457,0,2539
A375,7899,TRIM46,12216,0,80128
A375,7900,CSNK1A1L,3126,0,122011
A375,7901,SNRNP40,5742,0,9410
A375,7902,DIAPH1,2785,0,1729
A375,7903,RHOA,2002,0,387
A375,7906,NDUFS1,1935,0,4719
A375,7910,MRPS18A,4456,0,55168
A375,7911,CTSG,2101,0,1511
A375,7913,KIR2DL4,12863,0,3805
A375,7916,CAMK1G,2640,0,57172
A375,7917,TTBK2,34742,0,146057
A375,7923,ANXA11,1733,0,311
A375,7928,DNAJB12,59444,0,54788
A375,7931,RGS11,8118,0,8786
A375,7932,TTC28,10680,0,23331
A375,7933,NNT,8204,0,23530
A375,7935,LILRA5,34644,0,353514
A375,7941,RPS17,5054,0,6218
A375,7942,CTU2,34204,0,348180
A375,7943,COG6,277,0,57511
A375,7948,EBNA1BP2,3733,0,10969
A375,7949,UPF1,262,0,5976
A375,7950,HRK,56573,0,8739
A375,7951,LAMP1,2233,0,3916
A375,7953,NMBR,13922,0,4829
A375,7954,SF3B6,7544,0,51639
A375,7955,CMTM1,59365,0,113540
A375,7956,PSIP1,9143,0,11168
A375,7957,IL2RA,7059,0,3559
A375,7961,DNAJB1,4523,0,3337
A375,7964,STK11IP,7806,0,114790
A375,7966,RPL7L1,13796,0,285855
A375,7969,RPL14,1771,0,9045
A375,7970,MTHFD1,1070,0,4522
A375,7973,ANXA1,2319,0,301
A375,7977,EXOC4,1223,0,60412
A375,7978,CATSPER1,1123,0,117144
A375,7979,RPS28,4789,0,6234
A375,7980,MRPS18C,10079,0,51023
A375,7982,RPL9,717,0,6133
A375,7983,CACNG8,33803,0,59283
A375,7985,CREB3,200,0,10488
A375,7991,GCSH,9137,0,2653
A375,7992,C11orf68,12000,0,83638
A375,7994,C2CD3,4701,0,26005
A375,7997,SPARCL1,13628,0,8404
A375,8000,TRUB2,7005,0,26995
A375,8003,OXT,321,0,5020
A375,8004,ACIN1,5703,0,22985
A375,8011,BYSL,3284,0,705
A375,8012,RGPD2,58563,0,729857
A375,8013,RPL34,9390,0,6164
A375,8014,MAP1LC3B,6854,0,81631
A375,8017,RPL3,1454,0,6122
A375,8018,FXYD7,56634,0,53822
A375,8020,DCAF13,2973,0,25879
A375,8023,SUFU,6121,0,51684
A375,8030,MRPL35,7432,0,51318
A375,8033,FAF2,1870,0,23197
A375,8034,NOLC1,7785,0,9221
A375,8042,TRIM38,3483,0,10475
A375,8053,DBN1,1195,0,1627
A375,8057,ALB,4315,0,213
A375,8062,TRA2A,3637,0,29896
A375,8064,RER1,5973,0,11079
A375,8066,ABCG5,12389,0,64240
A375,8070,PLAC8,2011,0,51316
A375,8071,ARNTL2,8013,0,56938
A375,8072,DBF4B,4823,0,80174
A375,8074,HK3,9983,0,3101
A375,8075,XRCC1,6526,0,7515
A375,8080,PCBP2,4412,0,5094
A375,8084,PINX1,9355,0,54984
A375,8088,SRP68,4262,0,6730
A375,8090,PTGS1,9031,0,5742
A375,8094,MYLPF,13680,0,29895
A375,8096,HDGF,674,0,3068
A375,8097,DYSF,3875,0,8291
A375,8099,ANAPC4,6814,0,29945
A375,8109,HLA-F,354,0,3134
A375,8112,NUDT21,1608,0,11051
A375,8113,UBD,993,0,10537
A375,8120,CDC45,1466,0,8318
A375,8124,HLA-B,1843,0,3106
A375,8133,TNFRSF11A,12011,0,8792
A375,8134,ABO,13075,0,28
A375,8135,GSTA4,10082,0,2941
A375,8141,BRI3,56602,0,25798
A375,8142,UBE2C,3428,0,11065
A375,8144,NOL12,7561,0,79159
A375,8152,NQO1,3841,0,1728
A375,8154,HSPA9,519,0,3313
A375,8155,MLF1,1106,0,4291
A375,8156,IK,2353,0,3550
A375,8158,MRPL33,8213,0,9553
A375,8164,TUBA1B,1112,0,10376
A549,0,DPF3,3110,1,8110
A549,1,ZNF706,3620,1,51123
A549,7,KLRC1,7053,1,3821
A549,8,ITGA3,7328,1,3675
A549,11,HSP90B1,3996,1,7184
A549,15,ALDH1A1,5856,1,216
A549,21,EIF3M,6251,1,10480
A549,24,NHLRC2,35397,1,374354
A549,28,RPS21,4967,1,6227
A549,31,PTGDS,7773,1,5730
A549,36,NF1,5794,1,4763
A549,42,CAPG,10430,1,822
A549,43,KPNA6,2683,1,23633
A549,54,HSCB,7388,1,150274
A549,55,NOTUM,57058,1,147111
A549,60,CACNG6,59524,1,59285
A549,62,FLNA,3035,1,2316
A549,72,NUMA1,3677,1,4926
A549,73,PCM1,1893,1,5108
A549,77,PLA2G6,1124,1,8398
A549,79,FBXO4,10883,1,26272
A549,81,U2SURP,9520,1,23350
A549,85,PABPN1,9161,1,8106
A549,88,CATSPERB,60672,1,79820
A549,93,WDR83,4775,1,84292
A549,94,CASR,574,1,846
A549,98,DNAJC8,9622,1,22826
A549,106,TAPBP,11910,1,6892
A549,107,IDH3A,3185,1,3419
A549,109,FMNL3,13352,1,91010
A549,117,LILRB4,11982,1,11006
A549,121,MYH15,57858,1,22989
A549,122,RRP1,2420,1,8568
A549,123,GADD45G,5237,1,10912
A549,128,MSL1,57345,1,339287
A549,131,GRIA2,1246,1,2891
A549,134,LSM11,12423,1,134353
A549,139,MRPL18,613,1,29074
A549,143,SLC25A31,7406,1,83447
A549,144,SSR1,3358,1,6745
A549,147,BTF3,7531,1,689
A549,148,NDUFA6,1077,1,4700
A549,149,RIN1,5658,1,9610
A549,150,AGA,3321,1,175
A549,151,RASA1,2024,1,5921
A549,154,WASF2,3028,1,10163
A549,168,VIM,1625,1,7431
A549,169,SIK1,13531,1,150094
A549,175,EIF5,8496,1,1983
A549,176,RBM14,1791,1,10432
A549,181,CTNNA1,2321,1,1495
A549,184,ALG12,1374,1,79087
A549,186,CPSF6,6758,1,11052
A549,187,MND1,10708,1,84057
A549,192,KRT12,1732,1,3859
A549,193,ACTC1,1666,1,70
A549,198,CCNB3,34446,1,85417
A549,202,EIF2S3,12020,1,1968
A549,208,ALPL,11130,1,249
A549,211,LAMC2,9184,1,3918
A549,216,THY1,3096,1,7070
A549,218,PNPLA2,12917,1,57104
A549,221,PFDN2,4442,1,5202
A549,222,RDH8,58743,1,50700
A549,226,HTR1E,3447,1,3354
A549,227,GLDC,11270,1,2731
A549,230,GAPDH,527,1,2597
A549,231,MRPL2,3824,1,51069
A549,233,VAT1,8655,1,10493
A549,242,TNNI3,8821,1,7137
A549,245,DDX56,9421,1,54606
A549,249,HNRNPU,1643,1,3192
A549,252,BUD31,5288,1,8896
A549,253,PIAS4,4235,1,51588
A549,255,RNASE2,13303,1,6036
A549,266,BLOC1S3,33853,1,388552
A549,267,COX20,10739,1,116228
A549,268,LSM2,5323,1,57819
A549,272,DDX52,10755,1,11056
A549,277,LINGO1,5355,1,84894
A549,278,UTP15,11188,1,84135
A549,279,HMGCLL1,4247,1,54511
A549,280,PREX1,13186,1,57580
A549,281,F2R,3489,1,2149
A549,283,INO80D,8107,1,54891
A549,284,SOS2,7249,1,6655
A549,288,GAA,2465,1,2548
A549,290,RAPSN,11984,1,5913
A549,294,CHMP7,10139,1,91782
A549,295,ARHGEF4,12008,1,50649
A549,298,DDX41,3130,1,51428
A549,302,DYNLRB1,10224,1,83658
A549,308,BLM,4288,1,641
A549,310,GSTM1,5176,1,2944
A549,313,ARHGEF10L,34420,1,55160
A549,316,DPP7,1597,1,29952
A549,320,KHSRP,6670,1,8570
A549,321,DCUN1D1,9157,1,54165
A549,329,SCP2,5326,1,6342
A549,330,MLNR,7304,1,2862
A549,335,ADAMTS14,58065,1,140766
A549,338,KLHL31,60281,1,401265
A549,339,SCN2A,9441,1,6326
A549,344,CDC123,7620,1,8872
A549,345,GSTA3,59318,1,2940
A549,347,RARA,740,1,5914
A549,348,NDUFV1,2938,1,4723
A549,355,TIMM8A,7814,1,1678
A549,358,USP16,11935,1,10600
A549,360,TIPRL,57262,1,261726
A549,362,TTC31,9407,1,64427
A549,363,TCTN2,2205,1,79867
A549,366,MRPL44,7867,1,65080
A549,367,ALDH5A1,11797,1,7915
A549,374,GSTA1,5215,1,2938
A549,377,RAN,580,1,5901
A549,379,GSTO1,9200,1,9446
A549,382,NAA38,7079,1,84316
A549,390,DNAJB13,35200,1,374407
A549,393,MRPS31,1141,1,10240
A549,396,YEATS2,3585,1,55689
A549,398,SIRT7,12619,1,51547
A549,399,RAC2,5465,1,5880
A549,400,PSMD2,175,1,5708
A549,402,FMNL2,11576,1,114793
A549,403,EIF3E,1778,1,3646
A549,406,SRC,1170,1,6714
A549,408,EIF5A,6297,1,1984
A549,413,DDIT4L,899,1,115265
A549,426,RRP1B,9669,1,23076
A549,429,CCT4,2441,1,10575
A549,430,PDIA6,3551,1,10130
A549,434,MPHOSPH10,11615,1,10199
A549,440,ARHGDIB,5936,1,397
A549,453,NOP16,9881,1,51491
A549,461,TRIM22,3998,1,10346
A549,464,PDHA1,2448,1,5160
A549,467,NAA50,10589,1,80218
A549,472,ASMT,33900,1,438
A549,473,LGMN,7834,1,5641
A549,474,GPR4,58777,1,2828
A549,477,FABP1,11706,1,2168
A549,479,MRPS21,5449,1,54460
A549,483,IMMT,1916,1,10989
A549,485,TOMM22,6932,1,56993
A549,486,CFLAR,6883,1,8837
A549,494,HSD17B3,8114,1,3293
A549,505,LTA4H,9075,1,4048
A549,507,NOP58,11321,1,51602
A549,508,EEF1A1,2215,1,1915
A549,511,ELOVL6,12333,1,79071
A549,513,NDUFA7,2280,1,4701
A549,515,NEURL1B,56642,1,54492
A549,519,KRT3,3219,1,3850
A549,522,EEF2,1164,1,1938
A549,525,PRCC,7897,1,5546
A549,526,SRP9,4743,1,6726
A549,528,PDE1B,907,1,5153
A549,532,PLCB1,11800,1,23236
A549,533,AZU1,1071,1,566
A549,535,DDX10,5257,1,1662
A549,544,SLU7,820,1,10569
