gene_1,gene_2,cell_line_origin,horlbeck_score_SL_score,gene1_primekg_index,gene2_primekg_index,label,cell_id
BCL2,ROR1,A549,-0.08403455,2429,609,0,1
BCL2,RPS6KB1,A549,-0.651107003,2429,3244,0,1
BCL2,RRM2,A549,0.069134772,2429,617,0,1
BCL2,RUNX1,A549,-0.520513571,2429,3438,0,1
BCL2,SETD2,A549,-0.688327949,2429,6357,0,1
BCL2,SMAD4,A549,0.764700177,2429,1600,0,1
BCL2,SMARCA4,A549,1.695180977,2429,492,0,1
BCL2,SMARCB1,A549,-0.566965028,2429,2198,0,1
BCL2,SMO,A549,0.16948886,2429,298,0,1
BCL2,SRC,A549,0.704041158,2429,1170,0,1
BCL2,TP53,A549,0.357349691,2429,1785,0,1
BCL2,TSC1,A549,1.425508903,2429,2005,0,1
BCL2,TYMS,A549,-1.081756785,2429,3509,0,1
BCL2,VEGFA,A549,-0.351100323,2429,749,0,1
BCL2,VHL,A549,-0.140997081,2429,78,0,1
BCL2,WEE1,A549,1.416649512,2429,3249,0,1
BCL2,BRAF,A549,-1.032000598,2429,1980,0,1
BCL2,BRD4,A549,-0.014990462,2429,9008,0,1
BCL2,EGFR,A549,-0.579812722,2429,125,0,1
BCL2,FLT3,A549,-0.711021786,2429,1441,0,1
BCL2,FNTA,A549,-1.59027517,2429,5414,0,1
BCL2,PBRM1,A549,-0.604685616,2429,10508,0,1
BCL2,PIK3R1,A549,-0.151170256,2429,43,0,1
BCL2,PRKDC,A549,0.567640299,2429,1016,0,1
BCL2,PTEN,A549,-0.125057193,2429,177,0,1
BCL2,FGFR2,A549,0.405473527,2429,1298,0,1
BRAF,BRD4,A549,0.007419333,1980,9008,0,1
BRAF,BTK,A549,-2.967134854,1980,337,0,1
BRAF,CASP8,A549,-0.523342588,1980,116,0,1
BRAF,CDH1,A549,0.369904862,1980,2543,0,1
BRAF,CDK4,A549,0.086816353,1980,332,0,1
BRAF,CDK6,A549,0.033479933,1980,802,0,1
BRAF,CDK9,A549,0.007295624,1980,1034,0,1
BRAF,CDKN1B,A549,0.187680619,1980,2104,0,1
BRAF,CDKN2A,A549,1.831705793,1980,236,0,1
BRAF,CHEK2,A549,-0.01350219,1980,6966,0,1
BRAF,DHFR,A549,-0.03857051,1980,7134,0,1
BRAF,ERBB2,A549,-10.95827859,1980,822,1,1
BRAF,FGFR2,A549,-0.176075704,1980,1298,0,1
BRAF,FNTA,A549,-0.905631404,1980,5414,0,1
BRAF,GATA3,A549,-0.246568891,1980,1559,0,1
BRAF,HDAC1,A549,-0.700840665,1980,1097,0,1
BRAF,HDAC6,A549,0.08395103,1980,4769,0,1
BRAF,HSP90AA1,A549,1.12840178,1980,2043,0,1
BRAF,IGF1R,A549,-0.059180067,1980,1066,0,1
BRAF,JAK2,A549,-0.510938733,1980,1618,0,1
BRAF,KDM6A,A549,0.163802421,1980,9264,0,1
BRAF,KIT,A549,-0.015970965,1980,2108,0,1
BRAF,KMT2D,A549,0.461673927,1980,5202,0,1
BRAF,MAP3K1,A549,-3.037361142,1980,3314,1,1
BRAF,MET,A549,-0.126011717,1980,67,0,1
BRAF,MLH1,A549,0.478167891,1980,2423,0,1
BRAF,MSH6,A549,0.111670754,1980,3246,0,1
BRAF,MTOR,A549,-0.017460571,1980,1558,0,1
BRAF,NF1,A549,-0.315612928,1980,5794,0,1
BRAF,PARP1,A549,0.371094458,1980,568,0,1
BRAF,PBRM1,A549,-0.836042653,1980,10508,0,1
BRAF,PDGFRA,A549,0.282999649,1980,3772,0,1
BRAF,PIK3CA,A549,-0.317861859,1980,1641,0,1
BRAF,PRKDC,A549,4.167971167,1980,1016,0,1
BRAF,PTEN,A549,0.328069044,1980,177,0,1
BRAF,RB1,A549,-0.183848309,1980,577,0,1
BRAF,ROR1,A549,-0.600040166,1980,609,0,1
BRAF,RPS6KB1,A549,-0.711344114,1980,3244,0,1
BRAF,RRM2,A549,-0.400830043,1980,617,0,1
BRAF,RUNX1,A549,-0.272634836,1980,3438,0,1
BRAF,SMARCA4,A549,0.031687833,1980,492,0,1
BRAF,SMARCB1,A549,0.0628094,1980,2198,0,1
BRAF,SMO,A549,-0.300252243,1980,298,0,1
BRAF,SRC,A549,-0.253171162,1980,1170,0,1
BRAF,TP53,A549,-0.239260923,1980,1785,0,1
BRAF,TSC1,A549,-0.205055059,1980,2005,0,1
BRAF,TYMS,A549,-0.289111927,1980,3509,0,1
BRAF,VEGFA,A549,0.046228578,1980,749,0,1
BRAF,WEE1,A549,0.696139782,1980,3249,0,1
BRAF,BRCA2,A549,0.220675001,1980,80,0,1
BRAF,CHEK1,A549,-0.122041062,1980,108,0,1
BRAF,EGFR,A549,-0.883271114,1980,125,0,1
BRAF,FGFR3,A549,-0.014252148,1980,150,0,1
BRAF,FLT3,A549,0.468238048,1980,1441,0,1
BRAF,MAP2K1,A549,-0.067880941,1980,1831,0,1
BRAF,PIK3R1,A549,-0.381649204,1980,43,0,1
BRAF,SETD2,A549,-0.274030905,1980,6357,0,1
BRAF,VHL,A549,-0.016370465,1980,78,0,1
BRAF,SMAD4,A549,2.460750763,1980,1600,0,1
BRCA2,BRD4,A549,0.335526908,80,9008,0,1
BRCA2,BTK,A549,-11.50604075,80,337,1,1
BRCA2,CASP8,A549,-0.119390024,80,116,0,1
BRCA2,CDH1,A549,-0.095588039,80,2543,0,1
BRCA2,CDK4,A549,-0.150519409,80,332,0,1
BRCA2,CDK6,A549,1.644630146,80,802,0,1
BRCA2,CDK9,A549,-0.305966219,80,1034,0,1
BRCA2,CDKN1B,A549,-0.581168376,80,2104,0,1
BRCA2,CDKN2A,A549,0.19476954,80,236,0,1
BRCA2,CHEK1,A549,0.240049591,80,108,0,1
BRCA2,CHEK2,A549,-0.342514179,80,6966,0,1
BRCA2,DHFR,A549,-0.235257603,80,7134,0,1
BRCA2,ERBB2,A549,23.67237361,80,822,0,1
BRCA2,FGFR2,A549,0.901491132,80,1298,0,1
BRCA2,FGFR3,A549,-0.619014983,80,150,0,1
BRCA2,FLT3,A549,-0.234788067,80,1441,0,1
BRCA2,FNTA,A549,0.092649714,80,5414,0,1
BRCA2,GATA3,A549,0.029441082,80,1559,0,1
BRCA2,HDAC1,A549,-0.099441755,80,1097,0,1
BRCA2,HDAC6,A549,-0.293250747,80,4769,0,1
BRCA2,HSP90AA1,A549,0.255266601,80,2043,0,1
BRCA2,JAK2,A549,-1.118263982,80,1618,0,1
BRCA2,KDM6A,A549,-0.450181515,80,9264,0,1
BRCA2,KMT2D,A549,0.254653517,80,5202,0,1
BRCA2,MAP2K1,A549,-1.320633371,80,1831,0,1
BRCA2,MAP3K1,A549,-2.260030258,80,3314,0,1
BRCA2,MET,A549,-0.138393022,80,67,0,1
BRCA2,MLH1,A549,0.716576926,80,2423,0,1
BRCA2,MSH6,A549,0.083743561,80,3246,0,1
BRCA2,MTOR,A549,-10.59255092,80,1558,1,1
BRCA2,NF1,A549,-0.310310288,80,5794,0,1
BRCA2,PARP1,A549,-0.118521619,80,568,0,1
BRCA2,PBRM1,A549,-0.976145693,80,10508,0,1
BRCA2,PDGFRA,A549,-0.367435105,80,3772,0,1
BRCA2,PIK3R1,A549,-0.218181692,80,43,0,1
BRCA2,PRKDC,A549,0.037905518,80,1016,0,1
BRCA2,PTEN,A549,-0.937261448,80,177,0,1
BRCA2,RB1,A549,0.255226066,80,577,0,1
BRCA2,ROR1,A549,-0.566467297,80,609,0,1
BRCA2,RPS6KB1,A549,-0.092566995,80,3244,0,1
BRCA2,RRM2,A549,-0.204946724,80,617,0,1
BRCA2,SETD2,A549,-0.387455856,80,6357,0,1
BRCA2,SMARCB1,A549,0.237791918,80,2198,0,1
BRCA2,SMO,A549,-0.673464788,80,298,0,1
BRCA2,SRC,A549,0.306664363,80,1170,0,1
BRCA2,TSC1,A549,0.528933036,80,2005,0,1
BRCA2,TYMS,A549,-0.120443204,80,3509,0,1
BRCA2,VEGFA,A549,0.139533566,80,749,0,1
BRCA2,VHL,A549,0.372720485,80,78,0,1
BRCA2,WEE1,A549,-0.174243339,80,3249,0,1
BRCA2,EGFR,A549,-0.426076371,80,125,0,1
BRCA2,IGF1R,A549,-0.410266851,80,1066,0,1
BRCA2,KIT,A549,-0.330890691,80,2108,0,1
BRCA2,PIK3CA,A549,-0.362601353,80,1641,0,1
BRCA2,RUNX1,A549,1.487912535,80,3438,0,1
BRCA2,SMAD4,A549,-0.002980316,80,1600,0,1
BRCA2,SMARCA4,A549,1.657756992,80,492,0,1
BRCA2,TP53,A549,0.002911207,80,1785,0,1
BRD4,BTK,A549,0.109430547,9008,337,0,1
BRD4,CASP8,A549,0.145175159,9008,116,0,1
BRD4,CDH1,A549,-0.609119386,9008,2543,0,1
BRD4,CDK4,A549,-0.098599974,9008,332,0,1
BRD4,CDK9,A549,-0.918095261,9008,1034,0,1
BRD4,CDKN1B,A549,-0.265474493,9008,2104,0,1
BRD4,CDKN2A,A549,-0.081101665,9008,236,0,1
BRD4,CHEK1,A549,-0.365065727,9008,108,0,1
BRD4,CHEK2,A549,0.143168309,9008,6966,0,1
BRD4,DHFR,A549,-0.39703819,9008,7134,0,1
BRD4,EGFR,A549,-1.463047673,9008,125,0,1
BRD4,ERBB2,A549,-22.43419573,9008,822,1,1
BRD4,FGFR2,A549,0.131353197,9008,1298,0,1
BRD4,FGFR3,A549,-1.251102743,9008,150,0,1
BRD4,FLT3,A549,-0.69409826,9008,1441,0,1
BRD4,GATA3,A549,-0.032775755,9008,1559,0,1
BRD4,HDAC1,A549,-0.494394543,9008,1097,0,1
BRD4,HDAC6,A549,-0.130474872,9008,4769,0,1
BRD4,HSP90AA1,A549,-2.825840325,9008,2043,0,1
BRD4,IGF1R,A549,0.553213168,9008,1066,0,1
BRD4,JAK2,A549,-1.122641521,9008,1618,0,1
BRD4,KDM6A,A549,-0.084890855,9008,9264,0,1
BRD4,KIT,A549,0.024686611,9008,2108,0,1
BRD4,KMT2D,A549,0.127767115,9008,5202,0,1
BRD4,MAP2K1,A549,0.371134243,9008,1831,0,1
BRD4,MAP3K1,A549,-4.848278318,9008,3314,1,1
BRD4,MSH6,A549,-0.276573648,9008,3246,0,1
BRD4,MTOR,A549,-2.057458253,9008,1558,0,1
BRD4,NF1,A549,-0.150745581,9008,5794,0,1
BRD4,PARP1,A549,-0.044283988,9008,568,0,1
BRD4,PBRM1,A549,0.614518881,9008,10508,0,1
BRD4,PDGFRA,A549,-0.440628113,9008,3772,0,1
BRD4,PIK3CA,A549,-2.802316766,9008,1641,0,1
BRD4,PIK3R1,A549,0.080972225,9008,43,0,1
BRD4,PRKDC,A549,0.907309282,9008,1016,0,1
BRD4,PTEN,A549,-0.277884023,9008,177,0,1
BRD4,RB1,A549,-0.083876989,9008,577,0,1
BRD4,ROR1,A549,-1.53028403,9008,609,0,1
BRD4,RPS6KB1,A549,-0.207469435,9008,3244,0,1
BRD4,RRM2,A549,-0.630501249,9008,617,0,1
BRD4,SETD2,A549,-0.258164594,9008,6357,0,1
BRD4,SMAD4,A549,2.902463126,9008,1600,0,1
BRD4,SMARCA4,A549,-0.160658973,9008,492,0,1
BRD4,SMARCB1,A549,0.187153768,9008,2198,0,1
BRD4,SMO,A549,0.032291757,9008,298,0,1
BRD4,SRC,A549,-0.657928801,9008,1170,0,1
BRD4,TP53,A549,-0.265064711,9008,1785,0,1
BRD4,TSC1,A549,-0.187487259,9008,2005,0,1
BRD4,TYMS,A549,0.874587543,9008,3509,0,1
BRD4,VEGFA,A549,0.341410358,9008,749,0,1
BRD4,VHL,A549,-0.951840143,9008,78,0,1
BRD4,WEE1,A549,-0.352181342,9008,3249,0,1
BRD4,CDK6,A549,6.069584077,9008,802,0,1
BRD4,FNTA,A549,-0.196182462,9008,5414,0,1
BRD4,MET,A549,-0.046778776,9008,67,0,1
BRD4,MLH1,A549,-0.035594981,9008,2423,0,1
BRD4,RUNX1,A549,-0.087345365,9008,3438,0,1
BTK,CASP8,A549,1.823621201,337,116,0,1
BTK,CDH1,A549,3.721149757,337,2543,0,1
BTK,CDK4,A549,-0.114031721,337,332,0,1
BTK,CDK6,A549,-1.798455074,337,802,0,1
BTK,CDK9,A549,-0.678389823,337,1034,0,1
BTK,CDKN1B,A549,0.614225626,337,2104,0,1
BTK,CHEK1,A549,-10.81441353,337,108,1,1
BTK,DHFR,A549,10.66161077,337,7134,0,1
BTK,EGFR,A549,-4.047095848,337,125,1,1
BTK,ERBB2,A549,-2.923675478,337,822,0,1
BTK,FLT3,A549,-2.893506923,337,1441,0,1
BTK,FNTA,A549,-11.81247071,337,5414,1,1
BTK,GATA3,A549,-6.992633881,337,1559,1,1
BTK,HDAC1,A549,4.200915789,337,1097,0,1
BTK,HDAC6,A549,0.119503841,337,4769,0,1
BTK,HSP90AA1,A549,-4.42675045,337,2043,1,1
BTK,IGF1R,A549,-3.010354242,337,1066,1,1
BTK,JAK2,A549,-6.238751408,337,1618,1,1
BTK,KDM6A,A549,0.391761309,337,9264,0,1
BTK,KIT,A549,-1.004318324,337,2108,0,1
BTK,KMT2D,A549,-1.649197927,337,5202,0,1
BTK,MAP2K1,A549,-1.673262742,337,1831,0,1
BTK,MAP3K1,A549,-10.05790389,337,3314,1,1
BTK,MET,A549,-0.998260827,337,67,0,1
BTK,MLH1,A549,-6.148050797,337,2423,1,1
BTK,MSH6,A549,3.289514773,337,3246,0,1
BTK,MTOR,A549,18.54224998,337,1558,0,1
BTK,PARP1,A549,-3.145809714,337,568,1,1
BTK,PBRM1,A549,-5.024849702,337,10508,1,1
BTK,PDGFRA,A549,-0.527950359,337,3772,0,1
BTK,PIK3CA,A549,-0.596909559,337,1641,0,1
BTK,PIK3R1,A549,-5.114445849,337,43,1,1
BTK,PRKDC,A549,38.77741664,337,1016,0,1
BTK,PTEN,A549,-1.186064816,337,177,0,1
BTK,RB1,A549,-0.539934814,337,577,0,1
BTK,ROR1,A549,-10.51341643,337,609,1,1
BTK,RPS6KB1,A549,-10.54309439,337,3244,1,1
BTK,RRM2,A549,-3.123386229,337,617,1,1
BTK,RUNX1,A549,0.665210034,337,3438,0,1
BTK,SETD2,A549,4.951150049,337,6357,0,1
BTK,SMAD4,A549,-8.820896914,337,1600,1,1
BTK,SMARCA4,A549,-6.087704735,337,492,1,1
BTK,SMARCB1,A549,0.503373717,337,2198,0,1
BTK,SMO,A549,0.286436213,337,298,0,1
BTK,SRC,A549,-2.211632865,337,1170,0,1
BTK,TP53,A549,-0.409466017,337,1785,0,1
BTK,TSC1,A549,-0.686340207,337,2005,0,1
BTK,TYMS,A549,1.35373782,337,3509,0,1
BTK,VEGFA,A549,5.748294651,337,749,0,1
BTK,VHL,A549,-0.201834568,337,78,0,1
BTK,WEE1,A549,-3.128188329,337,3249,1,1
BTK,CDKN2A,A549,4.442109779,337,236,0,1
BTK,CHEK2,A549,-0.405285216,337,6966,0,1
BTK,FGFR2,A549,4.401568318,337,1298,0,1
BTK,FGFR3,A549,1.547599355,337,150,0,1
BTK,NF1,A549,-3.059395263,337,5794,1,1
CASP8,CDH1,A549,0.664869943,116,2543,0,1
CASP8,CDK4,A549,0.102139385,116,332,0,1
CASP8,CDK6,A549,0.761916808,116,802,0,1
CASP8,CDK9,A549,-0.527609053,116,1034,0,1
CASP8,CDKN1B,A549,0.266561232,116,2104,0,1
CASP8,CDKN2A,A549,0.170512813,116,236,0,1
CASP8,CHEK1,A549,-0.043535484,116,108,0,1
CASP8,CHEK2,A549,0.378783751,116,6966,0,1
CASP8,DHFR,A549,-0.267209626,116,7134,0,1
CASP8,EGFR,A549,-0.023516689,116,125,0,1
CASP8,FGFR3,A549,-0.02603194,116,150,0,1
CASP8,FLT3,A549,-0.00824418,116,1441,0,1
CASP8,FNTA,A549,-0.078680195,116,5414,0,1
CASP8,GATA3,A549,-0.388281554,116,1559,0,1
CASP8,HDAC1,A549,-0.922694305,116,1097,0,1
CASP8,HDAC6,A549,-0.735934379,116,4769,0,1
CASP8,HSP90AA1,A549,-0.428045686,116,2043,0,1
CASP8,IGF1R,A549,0.279935258,116,1066,0,1
CASP8,JAK2,A549,-0.028510741,116,1618,0,1
CASP8,KDM6A,A549,-0.311948892,116,9264,0,1
CASP8,KIT,A549,-0.653456788,116,2108,0,1
CASP8,KMT2D,A549,-0.11558553,116,5202,0,1
CASP8,MAP2K1,A549,-0.305387019,116,1831,0,1
CASP8,MET,A549,-0.147369083,116,67,0,1
CASP8,MLH1,A549,-0.478901536,116,2423,0,1
CASP8,NF1,A549,-0.128379169,116,5794,0,1
CASP8,PARP1,A549,0.155092814,116,568,0,1
CASP8,PBRM1,A549,-0.25725655,116,10508,0,1
CASP8,PIK3CA,A549,2.663482048,116,1641,0,1
CASP8,PRKDC,A549,-1.818978522,116,1016,0,1
CASP8,RB1,A549,-0.15141824,116,577,0,1
CASP8,ROR1,A549,-0.085004505,116,609,0,1
CASP8,RPS6KB1,A549,-0.427628528,116,3244,0,1
CASP8,RRM2,A549,-0.324919635,116,617,0,1
CASP8,RUNX1,A549,-0.935994306,116,3438,0,1
CASP8,SMAD4,A549,5.93316815,116,1600,0,1
CASP8,SMARCA4,A549,0.227883663,116,492,0,1
CASP8,SMARCB1,A549,0.003610747,116,2198,0,1
CASP8,SMO,A549,-0.22102259,116,298,0,1
CASP8,SRC,A549,0.030642302,116,1170,0,1
CASP8,TP53,A549,0.303720959,116,1785,0,1
CASP8,TSC1,A549,1.271418414,116,2005,0,1
CASP8,TYMS,A549,-1.47126291,116,3509,0,1
CASP8,VEGFA,A549,-0.125685385,116,749,0,1
CASP8,FGFR2,A549,-0.080476957,116,1298,0,1
CASP8,MAP3K1,A549,1.202951845,116,3314,0,1
CASP8,MSH6,A549,-0.30783264,116,3246,0,1
CASP8,MTOR,A549,3.173841954,116,1558,0,1
CASP8,PDGFRA,A549,-0.138024298,116,3772,0,1
CASP8,PIK3R1,A549,-0.367916141,116,43,0,1
CASP8,PTEN,A549,0.672459158,116,177,0,1
CASP8,SETD2,A549,-0.208950621,116,6357,0,1
CASP8,VHL,A549,-0.070204797,116,78,0,1
CASP8,WEE1,A549,0.290384255,116,3249,0,1
CASP8,ERBB2,A549,24.85373384,116,822,0,1
CDH1,CDK4,A549,0.346755425,2543,332,0,1
CDH1,CDK6,A549,0.714793023,2543,802,0,1
CDH1,CDK9,A549,1.415723949,2543,1034,0,1
CDH1,CDKN1B,A549,-0.714609861,2543,2104,0,1
CDH1,CDKN2A,A549,1.490747548,2543,236,0,1
CDH1,CHEK1,A549,-0.678806218,2543,108,0,1
CDH1,CHEK2,A549,-0.555224279,2543,6966,0,1
CDH1,DHFR,A549,0.224839827,2543,7134,0,1
CDH1,EGFR,A549,-0.815115506,2543,125,0,1
CDH1,ERBB2,A549,4.073728252,2543,822,0,1
CDH1,FGFR2,A549,0.3422556,2543,1298,0,1
CDH1,FGFR3,A549,0.849994256,2543,150,0,1
CDH1,FLT3,A549,0.553648285,2543,1441,0,1
CDH1,GATA3,A549,0.043306918,2543,1559,0,1
CDH1,HDAC6,A549,0.331547064,2543,4769,0,1
CDH1,HSP90AA1,A549,0.4501362,2543,2043,0,1
CDH1,IGF1R,A549,0.328513977,2543,1066,0,1
CDH1,JAK2,A549,-1.773322098,2543,1618,0,1
CDH1,KIT,A549,0.292909218,2543,2108,0,1
CDH1,KMT2D,A549,0.350763799,2543,5202,0,1
CDH1,MAP2K1,A549,0.204888025,2543,1831,0,1
CDH1,MAP3K1,A549,-4.315595269,2543,3314,1,1
CDH1,MET,A549,-0.255745441,2543,67,0,1
CDH1,MLH1,A549,-0.462145989,2543,2423,0,1
CDH1,MSH6,A549,0.212196558,2543,3246,0,1
CDH1,MTOR,A549,3.948533017,2543,1558,0,1
CDH1,NF1,A549,-0.114302315,2543,5794,0,1
CDH1,PARP1,A549,0.271395235,2543,568,0,1
CDH1,PBRM1,A549,0.626973023,2543,10508,0,1
CDH1,PDGFRA,A549,0.218137445,2543,3772,0,1
CDH1,PIK3CA,A549,0.28782346,2543,1641,0,1
CDH1,PIK3R1,A549,0.672735399,2543,43,0,1
CDH1,PRKDC,A549,0.193799537,2543,1016,0,1
CDH1,PTEN,A549,1.246684566,2543,177,0,1
CDH1,RB1,A549,0.317010276,2543,577,0,1
CDH1,RRM2,A549,0.122668607,2543,617,0,1
CDH1,RUNX1,A549,-0.045076937,2543,3438,0,1
CDH1,SETD2,A549,0.143319695,2543,6357,0,1
CDH1,SMAD4,A549,-2.265114371,2543,1600,0,1
CDH1,SMARCA4,A549,-0.082178714,2543,492,0,1
CDH1,SMARCB1,A549,0.072574898,2543,2198,0,1
CDH1,SMO,A549,-0.460198675,2543,298,0,1
CDH1,SRC,A549,0.644136485,2543,1170,0,1
CDH1,TP53,A549,0.864488085,2543,1785,0,1
CDH1,TSC1,A549,0.504160586,2543,2005,0,1
CDH1,TYMS,A549,0.472547405,2543,3509,0,1
CDH1,VEGFA,A549,-0.333019245,2543,749,0,1
CDH1,VHL,A549,0.046914058,2543,78,0,1
CDH1,WEE1,A549,1.476650422,2543,3249,0,1
CDH1,FNTA,A549,0.056068741,2543,5414,0,1
CDH1,HDAC1,A549,-0.934144882,2543,1097,0,1
CDH1,KDM6A,A549,-0.001330825,2543,9264,0,1
CDH1,ROR1,A549,-0.021812475,2543,609,0,1
CDH1,RPS6KB1,A549,-0.560111135,2543,3244,0,1
CDK4,CDK9,A549,-0.280865304,332,1034,0,1
CDK4,CDKN1B,A549,-0.108415674,332,2104,0,1
CDK4,CDKN2A,A549,4.284604494,332,236,0,1
CDK4,CHEK1,A549,0.072265667,332,108,0,1
CDK4,CHEK2,A549,1.376034239,332,6966,0,1
CDK4,DHFR,A549,0.589554218,332,7134,0,1
CDK4,EGFR,A549,-0.867045715,332,125,0,1
CDK4,ERBB2,A549,0.327220384,332,822,0,1
CDK4,FGFR2,A549,0.057548069,332,1298,0,1
CDK4,FGFR3,A549,0.046556399,332,150,0,1
CDK4,FLT3,A549,0.173102447,332,1441,0,1
CDK4,FNTA,A549,-0.195599905,332,5414,0,1
CDK4,GATA3,A549,-0.096199195,332,1559,0,1
CDK4,HDAC1,A549,1.125382832,332,1097,0,1
CDK4,HSP90AA1,A549,-0.160946813,332,2043,0,1
CDK4,IGF1R,A549,-0.009739557,332,1066,0,1
CDK4,JAK2,A549,0.038018528,332,1618,0,1
CDK4,KIT,A549,0.312270387,332,2108,0,1
CDK4,KMT2D,A549,-0.027491762,332,5202,0,1
CDK4,MAP2K1,A549,0.063165664,332,1831,0,1
CDK4,MAP3K1,A549,2.467528369,332,3314,0,1
CDK4,MLH1,A549,-0.219486705,332,2423,0,1
CDK4,MSH6,A549,-0.210960767,332,3246,0,1
CDK4,NF1,A549,0.59558,332,5794,0,1
CDK4,PARP1,A549,0.622785387,332,568,0,1
CDK4,PBRM1,A549,2.886128434,332,10508,0,1
CDK4,PIK3R1,A549,-0.274586235,332,43,0,1
CDK4,PRKDC,A549,0.065883388,332,1016,0,1
CDK4,ROR1,A549,0.290663647,332,609,0,1
CDK4,RPS6KB1,A549,-0.171288376,332,3244,0,1
CDK4,RRM2,A549,-0.004794252,332,617,0,1
CDK4,RUNX1,A549,-0.251867544,332,3438,0,1
CDK4,SETD2,A549,-0.611800982,332,6357,0,1
CDK4,SMARCA4,A549,-1.728467439,332,492,0,1
CDK4,SMARCB1,A549,0.162874413,332,2198,0,1
CDK4,SRC,A549,0.01526578,332,1170,0,1
CDK4,TSC1,A549,0.045355045,332,2005,0,1
CDK4,TYMS,A549,-1.942877041,332,3509,0,1
CDK4,VEGFA,A549,0.030675612,332,749,0,1
CDK4,WEE1,A549,3.08609493,332,3249,0,1
CDK4,CDK6,A549,0.338889718,332,802,0,1
CDK4,HDAC6,A549,-0.032608455,332,4769,0,1
CDK4,MET,A549,-0.074084497,332,67,0,1
CDK4,MTOR,A549,25.44968236,332,1558,0,1
CDK4,PDGFRA,A549,-0.040575404,332,3772,0,1
CDK4,PIK3CA,A549,2.383261014,332,1641,0,1
CDK4,PTEN,A549,0.297887197,332,177,0,1
CDK4,RB1,A549,0.256743574,332,577,0,1
CDK4,SMO,A549,0.145293674,332,298,0,1
CDK4,TP53,A549,0.210780723,332,1785,0,1
CDK4,KDM6A,A549,-1.310564835,332,9264,0,1
CDK4,SMAD4,A549,0.451570391,332,1600,0,1
CDK4,VHL,A549,-0.631311043,332,78,0,1
CDK6,CDK9,A549,0.072218355,802,1034,0,1
CDK6,CDKN1B,A549,0.697737098,802,2104,0,1
CDK6,CDKN2A,A549,-1.931865226,802,236,0,1
CDK6,CHEK1,A549,-1.790401473,802,108,0,1
CDK6,CHEK2,A549,1.720808782,802,6966,0,1
CDK6,DHFR,A549,0.774291093,802,7134,0,1
CDK6,EGFR,A549,-5.216522444,802,125,1,1
CDK6,ERBB2,A549,-45.86272439,802,822,1,1
CDK6,FGFR2,A549,1.733553879,802,1298,0,1
CDK6,FGFR3,A549,0.36199522,802,150,0,1
CDK6,FLT3,A549,1.402610999,802,1441,0,1
CDK6,FNTA,A549,4.659696566,802,5414,0,1
CDK6,GATA3,A549,-1.14324662,802,1559,0,1
CDK6,HDAC1,A549,2.445309889,802,1097,0,1
CDK6,HDAC6,A549,-0.064494646,802,4769,0,1
CDK6,HSP90AA1,A549,-4.682300636,802,2043,1,1
CDK6,IGF1R,A549,-2.068252436,802,1066,0,1
CDK6,KDM6A,A549,0.19676936,802,9264,0,1
CDK6,KIT,A549,3.016253034,802,2108,0,1
CDK6,KMT2D,A549,5.827396356,802,5202,0,1
CDK6,MAP2K1,A549,3.188055522,802,1831,0,1
CDK6,MAP3K1,A549,-7.450301949,802,3314,1,1
CDK6,MET,A549,1.443075501,802,67,0,1
CDK6,MLH1,A549,0.931787827,802,2423,0,1
CDK6,MSH6,A549,-0.242485488,802,3246,0,1
CDK6,MTOR,A549,-0.040802665,802,1558,0,1
CDK6,NF1,A549,-1.149171985,802,5794,0,1
CDK6,PARP1,A549,-1.080904244,802,568,0,1
CDK6,PBRM1,A549,-6.499344001,802,10508,1,1
CDK6,PDGFRA,A549,-0.027362963,802,3772,0,1
CDK6,PIK3CA,A549,5.971646974,802,1641,0,1
CDK6,PIK3R1,A549,2.227757584,802,43,0,1
CDK6,PRKDC,A549,14.42461572,802,1016,0,1
CDK6,PTEN,A549,-1.861982863,802,177,0,1
CDK6,RB1,A549,3.140916661,802,577,0,1
CDK6,ROR1,A549,1.304485876,802,609,0,1
CDK6,RPS6KB1,A549,-1.457156223,802,3244,0,1
CDK6,RRM2,A549,5.220680924,802,617,0,1
CDK6,RUNX1,A549,1.778998707,802,3438,0,1
CDK6,SETD2,A549,0.705705989,802,6357,0,1
CDK6,SMAD4,A549,1.024707418,802,1600,0,1
CDK6,SMARCA4,A549,-0.526174668,802,492,0,1
CDK6,SMARCB1,A549,-2.084567605,802,2198,0,1
CDK6,SRC,A549,-1.831297879,802,1170,0,1
CDK6,TSC1,A549,7.245969191,802,2005,0,1
CDK6,VEGFA,A549,-1.519525663,802,749,0,1
CDK6,VHL,A549,-4.715505265,802,78,1,1
CDK6,WEE1,A549,0.916277464,802,3249,0,1
CDK6,SMO,A549,0.22069856,802,298,0,1
CDK6,TP53,A549,-0.035946468,802,1785,0,1
CDK6,TYMS,A549,-1.197464853,802,3509,0,1
CDK6,JAK2,A549,-0.055764658,802,1618,0,1
CDK9,CDKN1B,A549,-0.413227008,1034,2104,0,1
CDK9,CDKN2A,A549,0.535961034,1034,236,0,1
CDK9,CHEK2,A549,1.89410996,1034,6966,0,1
CDK9,DHFR,A549,-0.082600495,1034,7134,0,1
CDK9,FGFR2,A549,-0.133687237,1034,1298,0,1
CDK9,FGFR3,A549,-0.026569263,1034,150,0,1
CDK9,FLT3,A549,0.385022402,1034,1441,0,1
